algorithm,trial,function,population,crossover_probability,mutation_probability,best_solution,value,recombination,c1,c2,w,time
differential_evolution,,step,50,,0.01,[-2.52863361 -5.05343368 -4.11147588 -4.8875519  -3.24415967],-18.0,0.8,,,,0.08651280403137207
differential_evolution,,foxholes,50,,0.01,[-31.95519943 -15.96032088],5.92884512855205,0.8,,,,0.04939436912536621
differential_evolution,,schwefel,50,,0.01,"[ 420.96860514  420.96871264  420.96855254  420.9687498  -302.52498148
   65.54779137  420.96875284 -302.5251733   420.96854585  420.96867542]",592.2247018466733,0.8,,,,0.30243349075317383
differential_evolution,,rastrigin,50,,0.01,"[-2.98485571e+00  2.98485570e+00  9.94958636e-01 -4.56704122e-09
 -4.80899735e-09  9.94958634e-01 -9.94958647e-01 -9.94958638e-01
 -5.57399636e-09  9.94958632e-01  9.94958631e-01  9.94958630e-01
  1.98991223e+00 -1.98991224e+00  9.94958633e-01  9.94958631e-01
 -1.73952087e-09 -6.18059959e-09  9.94958631e-01 -9.94958642e-01]",36.81341449210852,0.8,,,,0.8429977893829346
differential_evolution,,griewangk,50,,0.01,"[ 2.73739775e-06  2.40798910e-06 -8.21885321e-07 -2.15804890e-06
 -6.26642319e-06 -1.44994127e-05  9.36478441e-06  3.25285692e-05
  7.35094738e-07 -9.62276808e-06]",1.0476997047703662e-10,0.8,,,,0.28250741958618164
differential_evolution,,sphere,50,,0.01,[-2.71072267e-09 -6.23244080e-09],4.619133573590257e-17,0.9,,,,0.043843984603881836
differential_evolution,,rosenbrock,50,,0.01,[0.99999969 0.9999994 ],1.443546425763705e-13,0.9,,,,0.05579495429992676
differential_evolution,,step,50,,0.01,[-3.49660228 -5.10855747 -4.08759602 -4.89272311 -3.1758509 ],-19.0,0.9,,,,0.09276533126831055
differential_evolution,,foxholes,50,,0.01,[-31.96561652 -15.9611793 ],5.92884513449495,0.9,,,,0.0363919734954834
differential_evolution,,schwefel,50,,0.01,"[ 420.96870544  420.96868579  420.96868294  420.96858504 -302.52507475
   65.54762977  420.96888995 -302.52519347  420.9685723   203.81412062]",809.3643712473095,0.9,,,,0.23173785209655762
differential_evolution,,rastrigin,50,,0.01,"[-2.98485570e+00  2.98485571e+00  9.94958644e-01  2.17491177e-09
  1.90522818e-09  9.94958637e-01 -9.94958641e-01 -9.94958648e-01
 -3.43084299e-08  9.94958641e-01  9.94958646e-01  9.94958635e-01
  3.97978386e+00  9.94958600e-01  9.94958637e-01  9.94958647e-01
 -2.98485571e+00 -1.44388714e-08  1.38137970e-10 -9.94958645e-01]",53.727597144949456,0.9,,,,0.5066473484039307
differential_evolution,,griewangk,50,,0.01,"[-3.31309299e-06  1.26420757e-06 -3.55554696e-06  6.27063821e+00
 -1.71086999e-06 -1.50133024e-05  1.96973563e-07  8.85036597e+00
  5.72682459e-06 -2.24452166e-06]",0.029510468533358147,0.9,,,,0.20653820037841797
differential_evolution,,sphere,50,,0.02,[-5.00000399e-09 -4.99999772e-09],5.000001708063226e-17,0.6,,,,0.08087325096130371
differential_evolution,,rosenbrock,50,,0.02,[0.9999982  0.99999655],5.357390069258801e-12,0.6,,,,0.0849764347076416
differential_evolution,,step,50,,0.02,[-4.79296665 -5.11012898 -5.01006412 -5.06020402 -3.18609056],-22.0,0.6,,,,0.14917516708374023
differential_evolution,,foxholes,50,,0.02,[-31.97897916 -15.99651101],5.928845146855922,0.6,,,,0.06256794929504395
differential_evolution,,schwefel,50,,0.02,"[ 420.96865251  420.96865299  420.96884149  420.96874633 -302.52501532
 -302.52498968  420.96871735 -302.52493806  420.96870895  420.96877999]",355.3151311239312,0.6,,,,0.5472047328948975
differential_evolution,,rastrigin,50,,0.02,"[-1.98991226e+00 -9.99834612e-08  9.94958653e-01 -1.33853328e-07
  3.47034093e-08  9.94958660e-01 -1.98991225e+00 -9.94958722e-01
  1.98991245e+00  7.29053699e-09  9.94958845e-01  9.94958662e-01
  3.97978394e+00  9.94958642e-01 -1.00264014e-07  9.94958600e-01
 -9.94958654e-01  1.98991225e+00  1.36287015e-07 -1.98991229e+00]",43.77807220201157,0.6,,,,1.2274987697601318
differential_evolution,,griewangk,50,,0.02,"[  84.77983282   17.75343992 -124.96193417   31.35205228  -35.03490036
  -15.34368619   41.41188375   -8.84974939  -75.05560109  -39.53711659]",8.657044386343294,0.6,,,,0.4685091972351074
differential_evolution,,sphere,50,,0.02,[-4.75135393e-10 -6.49652202e-09],4.243055199212338e-17,0.7,,,,0.10198163986206055
differential_evolution,,rosenbrock,50,,0.02,[0.99999702 0.99999402],8.942263050547044e-12,0.7,,,,0.06783461570739746
differential_evolution,,step,50,,0.02,[-4.53417523 -5.07814878 -4.08120812 -5.04072793 -3.17330594],-21.0,0.7,,,,0.1200251579284668
differential_evolution,,foxholes,50,,0.02,[-32.02162409 -15.99435156],5.928845198003586,0.7,,,,0.05131721496582031
differential_evolution,,schwefel,50,,0.02,"[ 420.9687217   420.9687043   420.96875755 -302.52482779 -302.52493939
   65.54789412  420.96885225  420.96880054  420.96864442  203.8141339 ]",809.3643712227863,0.7,,,,0.318314790725708
differential_evolution,,rastrigin,50,,0.02,"[-2.98485570e+00 -1.90995168e-08  9.94958659e-01  3.47717006e-08
 -2.86465903e-08  9.94958679e-01 -9.94958628e-01 -9.94958710e-01
  2.68054321e-08 -9.94958642e-01  9.94958669e-01  9.94958592e-01
  1.98991226e+00  9.94958624e-01  2.98485569e+00  9.94958682e-01
  3.33470403e-09  1.98991225e+00  9.94958620e-01  9.94958631e-01]",36.81341449211186,0.7,,,,1.075897216796875
differential_evolution,,griewangk,50,,0.02,"[-75.35992388 -22.19184642  38.03178929  43.89307581 -21.02101814
 -23.0157312   49.69465123 -35.39923112 -84.43867338 -39.53754542]",5.749738118632526,0.7,,,,0.42571067810058594
differential_evolution,,sphere,50,,0.02,[-5.00000071e-09 -4.99999641e-09],4.9999971151898525e-17,0.8,,,,0.07238411903381348
differential_evolution,,rosenbrock,50,,0.02,[0.99999749 0.99999496],6.340452428458824e-12,0.8,,,,0.07265210151672363
differential_evolution,,step,50,,0.02,[-2.58443012 -5.01940278 -4.11784673 -5.00452003 -3.1584279 ],-19.0,0.8,,,,0.09227108955383301
differential_evolution,,foxholes,50,,0.02,[-32.02194217 -15.99363393],5.928845198378211,0.8,,,,0.04592537879943848
differential_evolution,,schwefel,50,,0.02,"[ 420.96877291  420.96867471  420.96860545  420.96882748 -302.52497077
   65.54798611  420.96880368 -302.52496975  420.96866624  203.81419625]",809.3643712239368,0.8,,,,0.2959272861480713
differential_evolution,,rastrigin,50,,0.02,"[-2.98485571e+00 -1.73318052e-08  9.94958634e-01 -1.33998942e-08
 -1.37063772e-08  9.94958641e-01 -9.94958646e-01 -9.94958630e-01
 -1.95521099e-09  7.55023755e-09  9.94958619e-01  9.94958643e-01
  1.98991223e+00 -1.98991224e+00  2.98485570e+00  9.94958641e-01
 -1.35817539e-08  1.98991223e+00  9.94958633e-01 -1.98991225e+00]",41.78819970193706,0.8,,,,0.9322919845581055
differential_evolution,,griewangk,50,,0.02,"[-3.14002704e+00 -8.87688562e+00 -7.80504471e-06 -1.15645853e-05
  1.73989373e-06  2.05178025e-05  8.28287942e+00 -6.23140300e-06
  3.23514179e-06  6.57953149e-07]",0.0393972226771333,0.8,,,,0.2809116840362549
differential_evolution,,sphere,50,,0.02,[-5.00000671e-09 -5.00010805e-09],5.0001147595917045e-17,0.9,,,,0.046478271484375
differential_evolution,,rosenbrock,50,,0.02,[0.999997   0.99999401],8.972078973014742e-12,0.9,,,,0.0554349422454834
differential_evolution,,step,50,,0.02,[-2.52942167 -5.0197746  -4.11625632 -5.03546653 -3.26723003],-19.0,0.9,,,,0.09404444694519043
differential_evolution,,foxholes,50,,0.02,[-32.06240487 -15.93510178],5.928845374467467,0.9,,,,0.044275760650634766
differential_evolution,,schwefel,50,,0.02,"[ 420.96874055  420.96879303  420.96880313  420.96877437 -302.52485857
   65.54792645  420.96879863 -302.52484057  420.96873126  203.81426878]",809.3643712195767,0.9,,,,0.2252826690673828
differential_evolution,,rastrigin,50,,0.02,"[-2.98485565e+00  2.98485569e+00  9.94958627e-01  1.38623687e-08
  5.36169123e-08  9.94958755e-01 -9.94958762e-01 -9.94958835e-01
  1.55052621e-07 -6.09277490e-08  9.94958713e-01  9.94958731e-01
  2.98485569e+00  9.94958905e-01  2.98485565e+00 -7.28073924e-08
 -2.98485573e+00  3.97978393e+00  1.67257075e-07 -1.98991238e+00]",71.63679459015324,0.9,,,,0.591116189956665
differential_evolution,,griewangk,50,,0.02,"[-7.13814382e-06 -4.43845565e+00  1.50603899e-05 -6.27065682e+00
  1.05327985e-05 -1.53445946e+01 -5.08007485e-06  1.94131066e-05
  4.12754214e-06 -4.22201779e-06]",0.0738202723697956,0.9,,,,0.23607158660888672
differential_evolution,,sphere,50,,0.04,[-3.07909312e-08 -3.40186472e-07],1.1667491697365468e-13,0.6,,,,0.13551616668701172
differential_evolution,,rosenbrock,50,,0.04,[0.99999713 0.99999426],8.219823467228818e-12,0.6,,,,0.13057994842529297
differential_evolution,,step,50,,0.04,[-5.03380769 -5.05161313 -4.49090219 -5.10822242 -4.559737  ],-23.0,0.6,,,,0.17833590507507324
differential_evolution,,foxholes,50,,0.04,[-31.95378164 -15.97815846],5.928845125401536,0.6,,,,0.06043410301208496
differential_evolution,,schwefel,50,,0.04,"[ 420.96879822 -302.52496281  420.96874955  420.96861856 -302.52492398
  420.96869997  420.96882914  420.96884217  420.96877565  420.96876712]",236.87679650950804,0.6,,,,0.5651929378509521
differential_evolution,,rastrigin,50,,0.04,"[-6.03651550e-09 -9.94958641e-01  9.94958633e-01 -4.49715524e-09
 -5.45341572e-09  9.94958633e-01 -9.94958643e-01 -9.94958642e-01
  9.94958632e-01 -4.24097703e-09  9.94958635e-01  9.94958632e-01
  9.94958633e-01  9.94958633e-01 -4.72918225e-09  9.94958634e-01
  1.98991223e+00  9.94958633e-01 -9.94958643e-01 -1.98991224e+00]",20.894130123321055,0.6,,,,1.294801950454712
differential_evolution,,griewangk,50,,0.04,"[  75.35989937   17.75347235 -103.22940349   12.54085023  -21.02097424
  -15.34373222  -24.84715734   -8.84974001  -84.43840451  -49.42198091]",6.955686209407823,0.6,,,,0.6166231632232666
differential_evolution,,sphere,50,,0.04,[ 7.69370092e-08 -8.71650333e-07],7.656936060297454e-13,0.7,,,,0.1322319507598877
differential_evolution,,rosenbrock,50,,0.04,[0.99999976 0.99999936],2.8833936006036467e-12,0.7,,,,0.09085702896118164
differential_evolution,,step,50,,0.04,[-4.49917896 -5.04823459 -4.40960075 -5.07571788 -3.48316495],-21.0,0.7,,,,0.1309831142425537
differential_evolution,,foxholes,50,,0.04,[-31.9541983  -15.97817236],5.928845125405426,0.7,,,,0.05698370933532715
differential_evolution,,schwefel,50,,0.04,"[ 420.96861678  420.9688268   420.96867429 -302.52499763 -302.52504194
   65.54778158  420.96866062  420.96876635  420.96868743  203.81432936]",809.3643712245898,0.7,,,,0.40093111991882324
differential_evolution,,rastrigin,50,,0.04,"[-8.31585332e-09 -9.94958644e-01  9.94958632e-01 -9.94958643e-01
 -7.62347472e-09  9.94958633e-01 -9.94958646e-01 -9.94958643e-01
  9.94958632e-01 -7.32302872e-09  9.94958632e-01  9.94958632e-01
  9.94958633e-01  9.94958631e-01  2.98485569e+00  9.94958629e-01
  1.98991223e+00  3.97978385e+00  9.94958632e-01 -1.98991224e+00]",45.767975157269674,0.7,,,,1.1440420150756836
differential_evolution,,griewangk,50,,0.04,"[-1.44516466e-06 -4.43845458e+00 -2.78799642e-06 -6.81358562e-06
  3.94064992e-06  1.04880683e-05 -8.28286443e+00  8.85035535e+00
 -2.09752735e-06 -9.88515070e+00]",0.06635323386284608,0.7,,,,0.494556188583374
differential_evolution,,sphere,50,,0.04,[-3.83681817e-08 -3.18846519e-07],1.0313522011876757e-13,0.8,,,,0.09984850883483887
differential_evolution,,rosenbrock,50,,0.04,[0.999997   0.99999399],9.02733516163404e-12,0.8,,,,0.07706880569458008
differential_evolution,,step,50,,0.04,[ 0.55549281 -5.05946023 -4.31071828 -5.01877999 -3.1661094 ],-17.0,0.8,,,,0.13417601585388184
differential_evolution,,foxholes,50,,0.04,[-31.95399485 -15.97972374],5.928845125409309,0.8,,,,0.061167240142822266
differential_evolution,,schwefel,50,,0.04,"[ 420.96906893  420.96883877  420.96901959  420.96877732 -302.52466217
  203.81423002  420.96880532 -302.52456842  420.96887216  203.81433105]",671.1561353392608,0.8,,,,0.3322587013244629
differential_evolution,,rastrigin,50,,0.04,"[-3.53567888e-08 -2.98485573e+00  9.94958631e-01  1.38416640e-08
 -1.16178268e-08  9.94958606e-01 -9.94958624e-01  8.48376909e-09
 -1.79826661e-08 -1.34347410e-07 -1.75078003e-08  9.94958604e-01
  9.94958643e-01  9.94958592e-01  2.98485568e+00  9.94958601e-01
  9.94958610e-01 -9.94958668e-01 -1.98991222e+00 -1.98991224e+00]",34.82349637792761,0.8,,,,0.8302240371704102
differential_evolution,,griewangk,50,,0.04,"[ 1.25600868e+01  1.77537652e+01  4.92319554e-06 -6.27062504e+00
  1.19926523e-05  7.90690475e-06  2.05704717e-05 -1.47338206e-05
 -4.09710518e-05  9.88513936e+00]",0.15273778347996325,0.8,,,,0.44506144523620605
differential_evolution,,sphere,50,,0.04,[-2.07488683e-06 -2.61197594e-06],1.1127573673487669e-11,0.9,,,,0.07470154762268066
differential_evolution,,rosenbrock,50,,0.04,[0.99999704 0.99999417],9.77400908700643e-12,0.9,,,,0.054496049880981445
differential_evolution,,step,50,,0.04,[ 0.56746689 -5.06973111 -4.35851438 -5.03245446 -3.17669981],-17.0,0.9,,,,0.09575271606445312
differential_evolution,,foxholes,50,,0.04,[-31.95443042 -15.97832341],5.928845125417599,0.9,,,,0.046811819076538086
differential_evolution,,schwefel,50,,0.04,"[ 420.96869276  420.96860464  420.96871781  420.96874207 -302.52496626
   65.5478515   420.96872858 -302.52493243  420.96866211  203.81421614]",809.3643712202424,0.9,,,,0.21668052673339844
differential_evolution,,rastrigin,50,,0.04,"[-2.98485571e+00 -9.94958638e-01  9.94958632e-01 -2.18258817e-09
 -7.06150487e-09  9.94958616e-01 -9.94958646e-01 -9.94958648e-01
 -1.52444798e-08 -1.14033703e-08  9.94958634e-01  9.94958637e-01
  3.97978385e+00  9.94958687e-01 -8.38011958e-09  9.94958635e-01
 -2.98485572e+00  3.97978386e+00 -1.98991225e+00 -1.98991223e+00]",66.66198396284574,0.9,,,,0.6786990165710449
differential_evolution,,griewangk,50,,0.04,"[ 3.14001127e+00  1.11621061e-05  5.43325688e+00 -1.77504927e-06
 -3.94807689e-05  7.67227738e+00  8.28288040e+00  3.08744892e-06
 -9.38253214e+00 -9.88513277e+00]",0.08848731403800758,0.9,,,,0.2599372863769531
differential_evolution,,sphere,50,,0.1,[0. 0.],0.0,0.6,,,,0.24904584884643555
differential_evolution,,rosenbrock,50,,0.1,[0.99999713 0.99999419],8.621562326049624e-12,0.6,,,,0.22249531745910645
differential_evolution,,step,50,,0.1,[-5.05532559 -5.03793234 -4.18949673 -5.08857786 -5.03970528],-24.0,0.6,,,,0.18891072273254395
differential_evolution,,foxholes,50,,0.1,[-31.9537669  -15.97555985],5.928845125422358,0.6,,,,0.06807899475097656
differential_evolution,,schwefel,50,,0.1,"[ 420.96881871  420.96865568  420.96870746  420.96867375 -302.5247586
 -302.52501654 -302.52479903  420.96877134  420.96873912  203.81418611]",572.4548005199126,0.6,,,,0.45977234840393066
differential_evolution,,rastrigin,50,,0.1,"[-2.98485571e+00 -5.82129561e-09  9.94958632e-01 -5.66592268e-09
 -6.05987517e-09  9.94958631e-01 -9.94958644e-01 -9.94958642e-01
 -5.62654375e-09  9.94958632e-01  9.94958632e-01  9.94958632e-01
  9.94958632e-01  9.94958633e-01  1.98991223e+00 -6.34290006e-09
  9.94958631e-01  2.98485570e+00 -9.94958642e-01 -9.94958641e-01]",33.828542358647724,0.6,,,,1.3967366218566895
differential_evolution,,griewangk,50,,0.1,"[-3.14001571e+00 -4.43840723e+00 -6.51987150e+01 -6.27058412e+00
  1.40144719e+01  1.53443793e+01  1.52489987e-05  3.54010437e+01
 -1.87648206e+01 -9.88499387e+00]",1.617375639120174,0.6,,,,0.724700927734375
differential_evolution,,sphere,50,,0.1,[0. 0.],0.0,0.7,,,,0.22949767112731934
differential_evolution,,rosenbrock,50,,0.1,[0.99999783 0.99999565],4.716436426627297e-12,0.7,,,,0.08728265762329102
differential_evolution,,step,50,,0.1,[-5.04703637 -5.07406614 -4.06461725 -5.08394137 -3.07102354],-22.0,0.7,,,,0.15804648399353027
differential_evolution,,foxholes,50,,0.1,[-31.95375324 -15.97851726],5.928845125402954,0.7,,,,0.06440615653991699
differential_evolution,,schwefel,50,,0.1,"[ 420.96875355  420.96893645  420.96877386  420.96885372  420.96875144
 -124.829373    420.96883976  420.96867679  420.96871079  420.96886785]",296.10684104406846,0.7,,,,0.4863417148590088
differential_evolution,,rastrigin,50,,0.1,"[-3.70020404e-08  9.94958671e-01  9.94958636e-01 -9.94958630e-01
  5.19645521e-08 -2.71258700e-09 -9.94958667e-01 -1.27475790e-07
  3.28117103e-08  1.02366885e-08  1.98991225e+00 -9.40288592e-09
  1.98991216e+00  9.94958658e-01  1.98991224e+00  9.94958577e-01
 -1.98991222e+00  2.98485570e+00 -1.98991226e+00  9.94958599e-01]",35.8184705939176,0.7,,,,1.2295334339141846
differential_evolution,,griewangk,50,,0.1,"[-6.28005265e+00  4.43844714e+00 -5.38969922e-06 -1.06459165e-05
  9.88272705e-06 -5.95594502e-06  2.80909224e-06  5.21323311e-05
 -4.10917194e-06 -9.88517313e+00]",0.039345795644532444,0.7,,,,0.5750033855438232
differential_evolution,,sphere,50,,0.1,[0. 0.],0.0,0.8,,,,0.20631146430969238
differential_evolution,,rosenbrock,50,,0.1,[0.99999799 0.99999583],6.160945295576362e-12,0.8,,,,0.10193157196044922
differential_evolution,,step,50,,0.1,[-2.12430941 -5.05868748 -5.00795546 -5.06880509 -4.13205747],-21.0,0.8,,,,0.14078259468078613
differential_evolution,,foxholes,50,,0.1,[-31.9538668  -15.98001051],5.928845125411923,0.8,,,,0.0605466365814209
differential_evolution,,schwefel,50,,0.1,"[ 420.96890088  420.96903495  420.96904847  420.96875482 -302.52476244
  420.96896483  420.96873195 -302.52490525  420.96899     420.9687936 ]",236.8767965473221,0.8,,,,0.40717434883117676
differential_evolution,,rastrigin,50,,0.1,"[ 1.98991226e+00 -9.94958596e-01  9.94958564e-01  8.17523724e-09
  9.94958626e-01  9.94958592e-01 -9.94958852e-01 -5.17846569e-08
  9.94958756e-01  1.32240164e-07  9.94958593e-01  9.94958592e-01
  1.98991225e+00 -1.98991217e+00 -1.98991228e+00 -4.27030201e-08
 -2.98485579e+00  3.97978380e+00  3.75940552e-08 -9.94958671e-01]",49.747801310027704,0.8,,,,0.918159008026123
differential_evolution,,griewangk,50,,0.1,"[-1.79716421e-06 -4.75867382e-06 -5.43324264e+00 -1.25412895e+01
 -6.18421018e-06  7.67228393e+00 -8.28287274e+00  1.67532355e-06
 -9.38254856e+00 -1.39452893e-06]",0.10086952059087084,0.8,,,,0.3839566707611084
differential_evolution,,sphere,50,,0.1,[0. 0.],0.0,0.9,,,,0.1809391975402832
differential_evolution,,rosenbrock,50,,0.1,[0.99999699 0.99999396],9.087609357123391e-12,0.9,,,,0.09084892272949219
differential_evolution,,step,50,,0.1,[-2.25931663 -5.00786634 -4.19166691 -5.05763029 -4.11042975],-20.0,0.9,,,,0.11009693145751953
differential_evolution,,foxholes,50,,0.1,[-31.95037177 -16.02999108],5.928845127539472,0.9,,,,0.04732537269592285
differential_evolution,,schwefel,50,,0.1,"[ 420.96864921  420.96881691  420.96869916  420.96867737 -302.52502375
   65.54800899 -302.52486328 -302.52489686  420.96866154  203.81429988]",927.8027058389007,0.9,,,,0.2763960361480713
differential_evolution,,rastrigin,50,,0.1,"[-1.98991224e+00  9.94958630e-01  9.94958626e-01 -9.94958637e-01
 -7.04247355e-10  9.94958625e-01 -9.94958649e-01 -1.73688983e-09
 -1.46751234e-08 -2.98485570e+00  9.94958635e-01  9.94958635e-01
  3.97978386e+00  9.94958637e-01  2.98485570e+00  9.94958632e-01
 -2.98485571e+00  2.98485570e+00 -9.94958643e-01 -9.94958637e-01]",66.66202957699007,0.9,,,,0.7591028213500977
differential_evolution,,griewangk,50,,0.1,"[ 3.14001853e+00 -4.43844226e+00  6.33499148e-08  1.88119241e+01
  1.40145772e+01 -7.67228582e+00 -3.74666823e-06  6.18759423e-06
  6.54480858e-06 -2.88407417e-06]",0.1600302223732245,0.9,,,,0.3048362731933594
differential_evolution,,sphere,100,,0.01,[-6.45355536e-09 -1.69454377e-09],4.45198554182687e-17,0.6,,,,0.11989283561706543
differential_evolution,,rosenbrock,100,,0.01,[0.99999612 0.99999224],1.5035163861827273e-11,0.6,,,,0.1758708953857422
differential_evolution,,step,100,,0.01,[-5.09379917 -4.53998597 -4.68274415 -5.07989731 -5.03990929],-23.0,0.6,,,,0.3844482898712158
differential_evolution,,foxholes,100,,0.01,[-32.00918305 -31.97486665],0.9980038386164143,0.6,,,,0.10526251792907715
differential_evolution,,schwefel,100,,0.01,"[-302.52488337  420.96883001  420.96878276  420.96869051  420.96867668
  420.96877766  420.96867791  420.96870567  420.96879053  203.8142547 ]",335.5781312842464,0.6,,,,1.1606290340423584
differential_evolution,,rastrigin,100,,0.01,"[-1.98991227e+00  2.22872393e-08 -1.98991225e+00  1.98991229e+00
  9.94958661e-01 -9.94958602e-01  1.98991221e+00  9.94958634e-01
 -1.98991229e+00  3.88051417e-09 -9.94958653e-01  3.64617437e-08
 -1.38090729e-08 -9.94958694e-01 -1.35707342e-08  1.98991222e+00
  1.98991225e+00  1.98991223e+00 -6.04349935e-09  1.10727488e-08]",36.81344480990238,0.6,,,,3.955348253250122
differential_evolution,,griewangk,100,,0.01,"[ -43.95990503  -44.38362253   10.86617478   18.81121717    7.00695956
   38.35923938  -24.84710939 -123.90106574    9.38169895   -9.88417172]",5.530824489788874,0.6,,,,1.1048994064331055
differential_evolution,,sphere,100,,0.01,[-5.28744790e-09 -4.85171926e-09],5.149628505655185e-17,0.7,,,,0.12115883827209473
differential_evolution,,rosenbrock,100,,0.01,[0.9994641  0.99892701],2.8740740781227656e-07,0.7,,,,0.17319178581237793
differential_evolution,,step,100,,0.01,[-4.70433309 -5.02597219 -4.17164289 -4.29819682 -5.02266553],-22.0,0.7,,,,0.24033260345458984
differential_evolution,,foxholes,100,,0.01,[-32.03303518 -32.05140946],0.9980038608645464,0.7,,,,0.09597420692443848
differential_evolution,,schwefel,100,,0.01,"[-302.52489284  420.96878691  420.96873635  420.96879578 -302.5249428
  420.96869695  420.96870435 -302.52497276  420.96875382  203.81425943]",572.4548005110346,0.7,,,,0.903301477432251
differential_evolution,,rastrigin,100,,0.01,"[-1.98991234e+00  1.98991220e+00 -1.98991229e+00 -1.98991228e+00
  9.94958591e-01 -9.94958647e-01  1.98991221e+00  1.98991225e+00
 -1.98991240e+00 -9.94958744e-01 -9.94958640e-01  2.75007940e-08
 -1.36362359e-08 -9.94958649e-01 -4.12048360e-09  1.98991224e+00
  1.98991225e+00  1.98991222e+00  1.97789868e-09 -5.74967133e-08]",44.773107191019676,0.7,,,,3.0510313510894775
differential_evolution,,griewangk,100,,0.01,"[ 3.14002276e+00 -8.87688603e+00  5.43326757e+00 -6.27064882e+00
  7.60534202e-06 -3.26690428e-05 -2.90838998e-06  8.85035715e+00
 -2.02757574e-05 -1.52798958e-05]",0.05908723918418235,0.7,,,,0.8968849182128906
differential_evolution,,sphere,100,,0.01,[-5.97716953e-09  1.39312184e-09],3.766734401216545e-17,0.8,,,,0.12495303153991699
differential_evolution,,rosenbrock,100,,0.01,[0.99999681 0.99999362],1.0164025486816314e-11,0.8,,,,0.1561117172241211
differential_evolution,,step,100,,0.01,[-5.00429698 -4.87871789 -4.01669922 -4.2307678  -5.07134282],-22.0,0.8,,,,0.23076343536376953
differential_evolution,,foxholes,100,,0.01,[-32.0668858  -31.93758186],0.9980039869931231,0.8,,,,0.09783124923706055
differential_evolution,,schwefel,100,,0.01,"[-302.52486797 -302.52486092  203.81429405  420.96873445  420.96877706
  420.96883037  420.96873118  420.96870272  420.96881215  203.81430021]",671.15613528932,0.8,,,,0.7128558158874512
differential_evolution,,rastrigin,100,,0.01,"[-1.98991230e+00 -9.94958598e-01 -1.98991234e+00 -1.98991232e+00
  9.94958644e-01 -9.94958555e-01  1.98991218e+00 -1.98991231e+00
  9.94958520e-01 -1.98991243e+00 -1.98991219e+00 -1.98991219e+00
 -9.94958605e-01 -2.98485570e+00 -9.94958609e-01  1.98991227e+00
  1.98991227e+00  1.98991218e+00 -1.92377531e-08 -2.73784121e-08]",58.70249868016263,0.8,,,,2.1265082359313965
differential_evolution,,griewangk,100,,0.01,"[ 6.28004303e+00 -4.43844049e+00  5.43324701e+00 -6.61657391e-06
  8.45666418e-06 -8.62432509e-06 -8.28286625e+00 -8.85033308e+00
  1.87650921e+01  5.58030441e-07]",0.14748620741066776,0.8,,,,0.6378355026245117
differential_evolution,,sphere,100,,0.01,[-6.73259433e-09 -1.85269297e-09],4.876029764816514e-17,0.9,,,,0.0692138671875
differential_evolution,,rosenbrock,100,,0.01,[0.99999681 0.9999936 ],1.022656717973819e-11,0.9,,,,0.11010336875915527
differential_evolution,,step,100,,0.01,[-4.15750183 -3.82346663 -4.06690076 -4.25963406 -5.07015562],-20.0,0.9,,,,0.12310004234313965
differential_evolution,,foxholes,100,,0.01,[-32.05538108 -32.06731413],0.9980039636382714,0.9,,,,0.09198498725891113
differential_evolution,,schwefel,100,,0.01,"[-302.5250008   -25.87721433  420.96900035  420.96876089  420.96879139
  420.96892642  420.96874772  420.96884009  420.96867829  203.81418464]",730.4780583512797,0.9,,,,0.4774343967437744
differential_evolution,,rastrigin,100,,0.01,"[-1.98991222e+00  3.97978391e+00 -1.98991226e+00 -1.98991224e+00
  9.94958683e-01 -9.94958629e-01  1.98991220e+00 -4.67414281e-08
 -9.94958711e-01 -1.98991222e+00  4.65467419e-08 -1.98991219e+00
 -9.94958647e-01 -2.98485574e+00 -4.92353710e-08  1.98991226e+00
  1.98991226e+00  1.98991227e+00 -5.42771281e-08 -5.83084489e-08]",64.6721619773148,0.9,,,,1.4217441082000732
differential_evolution,,griewangk,100,,0.01,"[-3.14002267e+00 -4.09688986e-06 -6.15294226e-06  5.17564975e-06
  4.07517971e-06 -1.14939650e-05  8.28288375e+00  3.17085913e-05
 -3.79976805e-05 -6.38484237e-06]",0.019677734730506158,0.9,,,,0.4136373996734619
differential_evolution,,sphere,100,,0.02,[3.48583156e-09 1.13153680e-09],1.3431397221040663e-17,0.6,,,,0.15950632095336914
differential_evolution,,rosenbrock,100,,0.02,[0.99999775 0.99999549],5.072335233633073e-12,0.6,,,,0.1971757411956787
differential_evolution,,step,100,,0.02,[-5.10425404 -4.01741118 -4.66255112 -5.0664094  -5.00944841],-23.0,0.6,,,,0.3495361804962158
differential_evolution,,foxholes,100,,0.02,[-31.97850742 -31.97830816],0.99800383779455,0.6,,,,0.09922289848327637
differential_evolution,,schwefel,100,,0.02,"[ 420.96880272  420.96881414  420.96879725 -302.52492286  420.96870695
  420.9688342   420.96872606 -302.52491541  420.96877703  420.96881284]",236.87679650781547,0.6,,,,1.3024685382843018
