algorithm,trial,function,population,crossover_probability,mutation_probability,best_solution,value,recombination,c1,c2,w,time
particle_swarm_optimization,,quartic,50,,,"[ 0.02469562 -0.40348107  0.02669     0.90273707  0.65073756  0.03329476
  0.55520064  0.56668769  0.24718705  0.06214392 -0.02387926  0.57292157
  0.58111094  0.16817277  0.32369685  0.16684011  0.18149866  0.05111848
  0.17785757  0.40298664 -0.31410594  0.66843802  0.02026348  0.1231491
 -0.20101963  0.41901186  0.15588498  0.41113637  0.33519898  0.30314173]",-5.850642847593317,,0.5,0.5,0.5,1.627420425415039
particle_swarm_optimization,,foxholes,50,,,[-15.9864007  -31.97033681],1.9920309002207157,,0.5,0.5,0.5,1.2396314144134521
particle_swarm_optimization,,schwefel,50,,,"[   4.8990409  -125.76684598 -304.36892057   64.46444104  202.41154737
  420.93861467   62.4602627   421.79312823   65.31311637  420.83010275]",2115.0853010888995,,0.5,0.5,0.5,0.610706090927124
particle_swarm_optimization,,rastrigin,50,,,"[ 0.01154696 -1.05468201 -0.01432339  0.94297774  2.97763976 -0.19659378
  2.06064898  0.9753787   3.02114845  1.01264539 -0.99096516 -1.99928302
 -2.06642086  1.07622751  1.04010999 -0.00847473 -0.94758506 -1.94200424
  1.97827775  0.99067481]",59.99318613478112,,0.5,0.5,0.5,1.071791410446167
particle_swarm_optimization,,griewangk,50,,,"[ -6.02866411   8.88838559   9.79496086 -18.60752732  19.00554948
  31.13331086  16.17120731  -9.40736681  12.97003386 -59.6149926 ]",2.3199744609883775,,0.5,0.5,0.5,0.6728658676147461
particle_swarm_optimization,,sphere,50,,,[-8.37629816e-115 -2.87178419e-114],8.948768163732239e-228,,0.5,0.5,0.6,0.237717866897583
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.5,0.6,0.247697114944458
particle_swarm_optimization,,step,50,,,[-5.09100603 -4.49394099 -3.06155852 -3.0127963  -5.03382462],-20.0,,0.5,0.5,0.6,0.3382906913757324
particle_swarm_optimization,,quartic,50,,,"[-0.24424693  0.05467488  0.54299039  0.24532868  0.00579316  0.01941039
  0.67116508 -0.08380827  0.35906107  0.34672335 -0.20266494  0.76254847
  0.31558313  0.41442397 -0.33658126  0.05334139  0.08975892  0.08971824
 -0.06352872  0.27253919  0.0020342   0.29788114  0.33172898  0.08636884
 -0.2059979  -0.14754421  0.10098134  0.4097685   0.30250523  0.08089439]",-16.62620501943464,,0.5,0.5,0.6,1.6336824893951416
particle_swarm_optimization,,foxholes,50,,,[-15.98639971 -31.97034212],1.992030900220718,,0.5,0.5,0.6,1.238593339920044
particle_swarm_optimization,,schwefel,50,,,"[  66.12843396   65.45200447 -301.14875704   65.58259541  203.55658768
  421.17293244   59.87619017 -124.83085415  203.9056424   420.97645706]",2274.677906062211,,0.5,0.5,0.6,0.6183474063873291
particle_swarm_optimization,,rastrigin,50,,,"[ 1.0418313  -0.00705815  0.97254286  0.09941026  1.00756432 -0.03886295
  2.06549043  2.03776331 -0.01572117  1.98170291 -2.00245512 -2.01665955
 -0.95194582  1.98314638  0.94446883  0.99336414 -1.0346276  -1.00613175
  0.03879373 -0.01865151]",37.99354525791265,,0.5,0.5,0.6,1.0719130039215088
particle_swarm_optimization,,griewangk,50,,,"[-9.39976926  4.47282144 10.96790666  6.27855587 -0.02149809 -0.05082375
  8.21644322  8.8677682   0.08922948 -9.90648914]",0.13125000406311238,,0.5,0.5,0.6,0.6701571941375732
particle_swarm_optimization,,sphere,50,,,[ 3.96312508e-80 -6.44925466e-79],4.174994929320652e-157,,0.5,0.5,0.7,0.23548150062561035
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.5,0.7,0.25281476974487305
particle_swarm_optimization,,step,50,,,[-5.02877447 -4.77973874 -4.69873218 -5.02219955 -5.1053065 ],-23.0,,0.5,0.5,0.7,0.34752488136291504
particle_swarm_optimization,,quartic,50,,,"[-0.01642516  0.06999196  0.58364926  0.09209042  0.23415231  0.51440466
  0.22159404  0.150379    0.22219363  0.70690949  0.57159798  0.29555369
  0.12634027  0.26919037  0.53332686 -0.36382597 -0.0665551   0.13571332
 -0.20916112 -0.04116796  0.24465908  0.21161361  0.17260358  0.2244912
 -0.10220727 -0.09269254  0.31154465  0.13539362 -0.05304906  0.31538667]",-15.175218797647318,,0.5,0.5,0.7,1.6323654651641846
particle_swarm_optimization,,foxholes,50,,,[ 15.98158383 -31.96083535],3.9682501055681576,,0.5,0.5,0.7,1.2404565811157227
particle_swarm_optimization,,schwefel,50,,,"[-127.58437798  203.37750768 -315.60655874   76.2254305   202.48093443
  421.02985992   64.03657825  420.84215037 -113.12060845  421.34039501]",1910.6184077959601,,0.5,0.5,0.7,0.6201403141021729
particle_swarm_optimization,,rastrigin,50,,,"[ 2.00091810e+00  1.99506382e+00 -7.01990960e-04  9.81286703e-01
  2.98629406e+00 -2.96992699e+00  1.96725303e+00 -9.95406511e-01
  2.98548867e+00  9.98884030e-01  1.98911101e+00 -1.99076420e+00
  9.95154980e-01  2.99840595e+00  1.00052692e+00  9.94185067e-01
  9.94790873e-01  9.65080647e-01 -9.96301646e-01 -1.98493657e+00]",69.09131425496665,,0.5,0.5,0.7,1.0680325031280518
particle_swarm_optimization,,griewangk,50,,,"[-6.28003953e+00  4.43845609e+00 -5.43328693e+00 -6.27066182e+00
  7.00715645e+00  3.52225675e-05 -8.28320667e+00  2.57795995e-04
  9.38239663e+00 -1.81865335e-04]",0.08366049624953265,,0.5,0.5,0.7,0.6692423820495605
particle_swarm_optimization,,sphere,50,,,[-7.82579220e-48  2.67300093e-48],6.838795759606981e-95,,0.5,0.5,0.8,0.23433136940002441
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.5,0.8,0.2644844055175781
particle_swarm_optimization,,step,50,,,[-5.06689393 -4.48711398 -4.48875196 -4.68189488 -4.63014456],-21.0,,0.5,0.5,0.8,0.34633421897888184
particle_swarm_optimization,,quartic,50,,,"[-0.52000585  0.02651392 -0.0347714   0.0771787  -0.78709215  0.44188426
 -0.25114393  0.14801015  0.21129386 -0.09510533 -0.04152596  0.30871524
  0.35447999 -0.41128467 -0.29977241  0.13423704  0.37612002  0.25540483
  0.13695083  0.0059031  -0.0139065  -0.23400103 -0.37043036  0.00294395
 -0.4455973   0.19300276  0.26784291  0.16214696  0.06099291 -0.19411282]",-17.724197661878133,,0.5,0.5,0.8,1.6337172985076904
particle_swarm_optimization,,foxholes,50,,,[-31.97833494 -31.97833354],0.9980038377944496,,0.5,0.5,0.8,1.2424869537353516
particle_swarm_optimization,,schwefel,50,,,"[-301.93544512 -302.53829151  421.62362686  206.3700975  -302.90667616
  421.55648104  201.53775595  421.20337537    5.23130964  420.15399226]",1206.3753752065854,,0.5,0.5,0.8,0.6192476749420166
particle_swarm_optimization,,rastrigin,50,,,"[-5.23521462e-04 -9.94909030e-01 -1.32797966e-05  2.90951850e-05
 -1.99010085e+00 -4.31433266e-05  9.94967886e-01  1.98992102e+00
 -9.94958639e-01  9.94886687e-01  2.30546059e-04 -1.98999166e+00
  9.95052281e-01 -8.67799974e-06  9.94936524e-01 -9.94856344e-01
  1.53113688e-05 -3.53181986e-05 -9.95088102e-01 -3.43024390e-04]",19.899272247174235,,0.5,0.5,0.8,1.0739037990570068
particle_swarm_optimization,,griewangk,50,,,"[-1.25600892e+01 -8.89136799e-09 -5.43324642e+00  1.75848196e-08
  7.00729287e+00 -7.67227758e+00  2.39422720e-08 -1.15828358e-08
  1.42315593e-08  9.88515523e+00]",0.09846740590082248,,0.5,0.5,0.8,0.6703581809997559
particle_swarm_optimization,,sphere,50,,,[5.36243865e-22 2.17334021e-22],3.347915597473522e-43,,0.5,0.5,0.9,0.23265290260314941
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],3.068668921309736e-28,,0.5,0.5,0.9,0.26685643196105957
particle_swarm_optimization,,step,50,,,[-5.0343507  -4.74775433 -3.46425907 -3.99128483 -4.24761356],-19.0,,0.5,0.5,0.9,0.35067105293273926
particle_swarm_optimization,,quartic,50,,,"[-0.00667311  0.49355756 -0.10228882 -0.29111656 -0.12631844  0.51586456
  0.57825756  0.15153948  0.2335372   0.21064976  0.63114553 -0.19874327
  0.46651285 -0.32188    -0.06689005 -0.07083107 -0.23518897 -0.15976435
  0.38910355 -0.22593981 -0.19968327  0.32335398  0.00438798 -0.23569612
 -0.40285296 -0.09711431  0.10843861 -0.11427068  0.13994576  0.07204287]",-16.09689248390309,,0.5,0.5,0.9,1.6562716960906982
particle_swarm_optimization,,foxholes,50,,,[-31.97833364 -31.97833477],0.9980038377944496,,0.5,0.5,0.9,1.2576642036437988
particle_swarm_optimization,,schwefel,50,,,"[ 429.53286482  221.63471072  422.55780552  223.59920458 -154.10567939
 -284.20202967  210.11647848  422.47693874  191.83333258  438.8607293 ]",1584.8425822864074,,0.5,0.5,0.9,0.638394832611084
particle_swarm_optimization,,rastrigin,50,,,"[-3.68450326e-05  2.75559946e-04  4.52554723e-05  2.93695584e-05
 -4.45850589e-05 -1.08035035e-04  9.94941670e-01  9.90942640e-01
 -9.94998207e-01 -9.95044921e-01  9.94998299e-01  9.94871401e-01
  7.25284096e-05  9.94807091e-01 -4.27013186e-05 -1.90189633e-05
  4.52643483e-05  1.45117760e-05 -9.95165631e-01 -6.07902948e-05]",7.962907552684452,,0.5,0.5,0.9,1.0793092250823975
particle_swarm_optimization,,griewangk,50,,,"[-6.28004424e+00  1.21364869e-09  5.60391538e-09  1.25412809e+01
  7.00729101e+00  7.67227509e+00 -1.09672360e-08 -8.85035440e+00
  9.38254512e+00  2.02637807e-08]",0.11809830287259371,,0.5,0.5,0.9,0.6702456474304199
particle_swarm_optimization,,sphere,50,,,[1.23260016e-162 1.53805436e-162],0.0,,0.5,0.6,0.3,0.24474596977233887
particle_swarm_optimization,,rosenbrock,50,,,[0.99743096 0.99485413],6.620665455533857e-06,,0.5,0.6,0.3,0.2530839443206787
particle_swarm_optimization,,step,50,,,[-5.01804408 -4.07697433 -1.2006111  -1.54897022 -5.0546884 ],-16.0,,0.5,0.6,0.3,0.3312978744506836
particle_swarm_optimization,,quartic,50,,,"[-0.01266971 -0.16262404 -0.32157045  0.52251335  0.43459214 -0.43502538
  0.42255858  0.49986341  0.52240356 -0.18399644 -0.01682968  0.59974697
  0.12192923  0.18993844 -0.04738592  0.13162669 -0.25776871 -0.2693967
  0.54696073  0.1036371  -0.5291557   0.2813217   0.13101097  0.15905827
 -0.18477031 -0.24027491 -0.29025492  0.08940621  0.36249905 -0.02545705]",-15.251886832338993,,0.5,0.6,0.3,1.632472038269043
particle_swarm_optimization,,foxholes,50,,,[-1.32688735e-02 -3.19650892e+01],2.982105156816674,,0.5,0.6,0.3,1.2429978847503662
particle_swarm_optimization,,schwefel,50,,,"[ -23.08909279   66.37249197 -300.55716149   64.75184829 -114.41656661
  421.22641764   58.45629411  421.83239059   72.88336012 -303.70926124]",2378.400312900132,,0.5,0.6,0.3,0.5889401435852051
particle_swarm_optimization,,rastrigin,50,,,"[ 1.06559898  0.9437378   0.99937753 -0.05077673  2.95102181 -0.96806762
  0.86650577  0.00854582  0.03582639 -0.15701308  2.04640923 -2.96757681
 -2.00079155  0.99553501  0.8287505   1.91028125 -0.01499215  2.08770136
 -1.87594517 -0.8745481 ]",69.90766759879607,,0.5,0.6,0.3,1.0672118663787842
particle_swarm_optimization,,griewangk,50,,,"[-47.03909707  70.94929928  -0.49469926 -19.05585888 -28.13663649
  -6.19240382  56.1012136   19.71640925  18.43616232 -58.46505939]",4.542322025092934,,0.5,0.6,0.3,0.6681616306304932
particle_swarm_optimization,,sphere,50,,,[-8.48122187e-164 -6.31399265e-163],0.0,,0.5,0.6,0.4,0.2424328327178955
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.6,0.4,0.24643468856811523
particle_swarm_optimization,,step,50,,,[-5.01389557 -5.00727856 -2.05695897 -1.30899092 -5.03607191],-18.0,,0.5,0.6,0.4,0.33281803131103516
particle_swarm_optimization,,quartic,50,,,"[-0.07383275  0.03929694 -0.0804753   0.7984968   0.48474516 -0.4616345
  0.39830783  0.77449883  0.77088661 -0.06408038  0.22489262  0.50992177
  0.43609139  0.34772765  0.06632127  0.23225827 -0.11862316  0.14310823
  0.32917393 -0.16592579 -0.32715074  0.47674429  0.06860197  0.05573625
 -0.25286113 -0.20126959  0.04917828 -0.03664778  0.53949847  0.05660655]",-7.539136756884975,,0.5,0.6,0.4,1.6345372200012207
particle_swarm_optimization,,foxholes,50,,,[  0.02181607 -15.97357569],7.873992977132192,,0.5,0.6,0.4,1.2368910312652588
particle_swarm_optimization,,schwefel,50,,,"[-108.60554851  202.10083851 -126.49435631   65.0318372  -303.88463181
  420.57537251  203.27862642  427.15783031  208.34235905 -302.29473405]",1876.0596271463837,,0.5,0.6,0.4,0.5899338722229004
particle_swarm_optimization,,rastrigin,50,,,"[ 0.96017361  1.01149616  1.95017079 -0.19012517  2.08996534 -0.9187301
  0.03649669 -0.04272759  1.98103703  0.97279958  3.03455142 -2.98136779
 -0.94957552  1.0004024   1.05863015  0.01267614 -0.05189507  3.06035223
 -0.91399074  0.02567015]",62.30844440364356,,0.5,0.6,0.4,1.061845064163208
particle_swarm_optimization,,griewangk,50,,,"[-37.7039626   -4.58450817 -11.62285067 -24.79406044  34.98510498
  -8.03015708   0.15254498  37.53369943  20.13493839  -8.28627857]",1.8110763466070035,,0.5,0.6,0.4,0.669304370880127
particle_swarm_optimization,,sphere,50,,,[-3.78606681e-150  2.10388368e-150],1.8760628389063545e-299,,0.5,0.6,0.5,0.23688197135925293
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],4.034681184294132e-23,,0.5,0.6,0.5,0.2473905086517334
particle_swarm_optimization,,step,50,,,[-5.07136328 -5.06345824 -3.31774791 -3.63984176 -5.08580377],-21.0,,0.5,0.6,0.5,0.33368849754333496
particle_swarm_optimization,,quartic,50,,,"[ 0.0739403  -0.47855439 -0.20662546  0.94176986  0.50762921 -0.28525145
  0.56741186  0.801155    0.69006118  0.1032134   0.33557473  0.46652778
  0.55363373  0.29241196 -0.00752747  0.16045931  0.07906432  0.4112985
  0.17859677  0.22449569 -0.28060198  0.55059428  0.0758492   0.11940894
 -0.01658888  0.29287023  0.22721144  0.30839828  0.49927945  0.39894455]",-4.623031683856853,,0.5,0.6,0.5,1.6253881454467773
particle_swarm_optimization,,foxholes,50,,,[ 1.32032054e-02 -3.19650878e+01],2.9821051568166745,,0.5,0.6,0.5,1.2350778579711914
particle_swarm_optimization,,schwefel,50,,,"[-124.87736116  203.80866451  -25.74060781   65.1801983  -302.45812324
  421.25939664  203.99331794  420.97236302  203.42985955 -302.1651696 ]",1934.7217504718915,,0.5,0.6,0.5,0.6133298873901367
particle_swarm_optimization,,rastrigin,50,,,"[ 0.98553056  1.05179172  2.91940646 -0.00939896  2.0267331  -0.95781777
  0.08999642 -0.02494593  1.94680383  1.97836945  2.03491879 -3.03552461
 -2.06088218  0.03805614 -0.08188091 -0.99107269  2.01018068  2.98784738
 -0.00878481  0.02565061]",62.55299362560251,,0.5,0.6,0.5,1.062819480895996
particle_swarm_optimization,,griewangk,50,,,"[-28.3589878   -9.02742432  -5.34019099  -6.61579354   6.37719948
 -14.89520595  -8.1833517   -9.15953012  28.65897077  -9.32982327]",0.6829034130146516,,0.5,0.6,0.5,0.6677517890930176
particle_swarm_optimization,,sphere,50,,,[6.34143913e-112 4.14944675e-112],5.743175848178201e-223,,0.5,0.6,0.6,0.23624348640441895
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.6,0.6,0.2501387596130371
particle_swarm_optimization,,step,50,,,[-5.1076093  -5.00597968 -3.24326609 -4.10454342 -5.01700013],-22.0,,0.5,0.6,0.6,0.3377420902252197
particle_swarm_optimization,,quartic,50,,,"[ 0.31718294 -0.19335515 -0.33177942  0.42408977  0.62971755 -0.35782601
  0.22157902 -0.31862496  0.36799842  0.10680029  0.17145532  0.42649572
  0.34719687 -0.50156935  0.67560977  0.4970665   0.02252185  0.09235536
 -0.53940194  0.36150223 -0.23640539  0.43405892 -0.02478266 -0.2384014
 -0.1234157  -0.1289196   0.5314633   0.09694843  0.38908624  0.34955796]",-10.91283492579872,,0.5,0.6,0.6,1.6270852088928223
particle_swarm_optimization,,foxholes,50,,,[ 15.98158901 -31.9608358 ],3.9682501055681576,,0.5,0.6,0.6,1.237748622894287
particle_swarm_optimization,,schwefel,50,,,"[-124.82197996  203.81518653 -124.82643115   65.54696096 -302.52438158
  420.94930179  203.83209122  420.9903534   203.86780769 -302.36919315]",1835.8607301803627,,0.5,0.6,0.6,0.6147775650024414
particle_swarm_optimization,,rastrigin,50,,,"[ 1.02345789  1.99209714  0.9704733  -0.00662404  0.99686526 -2.00816422
  0.98877852  0.95202692  1.00035147  1.95063775  1.98968034 -2.96136478
 -0.99194034  1.99256317  0.97413827  1.00086135 -0.00819959  2.96753719
 -1.98315686 -0.00352417]",52.064413232724654,,0.5,0.6,0.6,1.0627667903900146
particle_swarm_optimization,,griewangk,50,,,"[  3.1400189    4.43843219 -16.2996973  -12.54123999 -14.0145148
 -15.34447164   8.28284492  -8.85031845  28.14749433  19.77015156]",0.5556208356828032,,0.5,0.6,0.6,0.6696269512176514
particle_swarm_optimization,,sphere,50,,,[ 2.42422815e-76 -1.12383750e-76],7.139892862415667e-152,,0.5,0.6,0.7,0.23607206344604492
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.6,0.7,0.2526571750640869
particle_swarm_optimization,,step,50,,,[-4.40586783 -5.00665068 -3.04411311 -4.04035756 -4.14371935],-20.0,,0.5,0.6,0.7,0.34006690979003906
particle_swarm_optimization,,quartic,50,,,"[-0.31992529 -0.71353578  0.5105108   0.26445272 -0.67452954 -0.55021757
  0.60075201  0.14031145  0.23153564 -0.1827095   0.08199052  0.42526776
  0.23988682  0.33834291  0.45275276  0.04828738  0.30677775  0.19467711
  0.2751563  -0.03971831 -0.36862005  0.32435311  0.34509757  0.36134607
  0.24494918 -0.31361174  0.54704826  0.25726422  0.41201215  0.33283099]",-13.681291694094586,,0.5,0.6,0.7,1.6266396045684814
particle_swarm_optimization,,foxholes,50,,,[ 1.32424601e-02 -3.19650927e+01],2.982105156816675,,0.5,0.6,0.7,1.2361819744110107
particle_swarm_optimization,,schwefel,50,,,"[ -33.95448712  420.90780526 -296.32512418   38.91385552  420.86660903
  421.06453854  203.54125803 -302.62174137  204.58347425 -302.31327112]",1619.2912724912426,,0.5,0.6,0.7,0.6238887310028076
particle_swarm_optimization,,rastrigin,50,,,"[ 9.94156727e-01  9.25790898e-01 -4.42660075e-02  1.01365496e+00
  1.96443810e+00  1.69678276e-01  9.96967880e-01 -1.02163663e+00
  1.99246022e+00  1.90772070e+00  9.96353255e-01  1.22654865e-03
 -2.01305081e+00 -4.26963305e-03  6.24473616e-03  9.61512511e-01
 -9.86642151e-03  1.68248658e-02 -9.42941860e-01 -1.02301787e+00]",34.11771332318429,,0.5,0.6,0.7,1.0690081119537354
particle_swarm_optimization,,griewangk,50,,,"[ 9.42006500e+00  3.81867785e-08  1.81068413e-06  1.25412837e+01
 -3.48357648e-06  7.67227874e+00  8.28287571e+00  3.01089428e-06
  9.38254700e+00 -7.78379931e-06]",0.11567391608670285,,0.5,0.6,0.7,0.6672418117523193
particle_swarm_optimization,,sphere,50,,,[-9.18975933e-47 -2.40167651e-47],9.02197266610667e-93,,0.5,0.6,0.8,0.2327876091003418
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.6,0.8,0.263824462890625
particle_swarm_optimization,,step,50,,,[-4.8755303  -4.24745    -4.18520375 -4.95552189 -5.0511609 ],-21.0,,0.5,0.6,0.8,0.34624671936035156
particle_swarm_optimization,,quartic,50,,,"[-0.07104931 -0.26461411 -0.45803411  0.28360789 -0.18491327 -0.2739609
  0.3744033  -0.36917248  0.29620451 -0.04847611  0.47167003  0.40017071
 -0.22014301 -0.17282021  0.32247717  0.15854375 -0.25428315  0.21290541
 -0.21198006 -0.11170361 -0.31915158 -0.022782   -0.06956762  0.26764819
  0.14744989  0.15423261 -0.3002672  -0.22885301 -0.28537169  0.19248425]",-20.724348302263863,,0.5,0.6,0.8,1.6348466873168945
particle_swarm_optimization,,foxholes,50,,,[-31.97833371 -31.97833481],0.9980038377944496,,0.5,0.6,0.8,1.243194580078125
particle_swarm_optimization,,schwefel,50,,,"[ -25.88471293  203.2757542  -302.53090902  -25.88036522  205.14060769
  420.98307901 -124.87100764  421.00480545   65.54187042  420.97875057]",1994.2340299388134,,0.5,0.6,0.8,0.6205098628997803
particle_swarm_optimization,,rastrigin,50,,,"[ 9.89205284e-01 -9.95952786e-01  2.98880948e+00 -9.94664776e-01
  9.94982273e-01  4.75466048e-04  1.98922112e+00  1.96906499e-09
  1.98880966e+00 -2.12849845e-10 -6.57190996e-04  8.14592734e-04
 -2.20596502e-03 -1.78519944e-04  9.94991667e-01 -1.65377015e-03
 -9.94124332e-01  9.96349301e-01  9.97265931e-01 -2.10255341e-05]",24.887488813411544,,0.5,0.6,0.8,1.0683116912841797
particle_swarm_optimization,,griewangk,50,,,"[-9.42006610e+00 -4.43844274e+00  1.48714634e-08 -6.27063922e+00
  1.40145820e+01  2.04461436e-09  8.28287250e+00 -8.85035230e+00
  9.38254259e+00 -5.49432509e-09]",0.1451794435906647,,0.5,0.6,0.8,0.6685733795166016
particle_swarm_optimization,,sphere,50,,,[ 2.96365318e-21 -2.44293789e-21],1.475118570245563e-41,,0.5,0.6,0.9,0.2314925193786621
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],9.984020831703431e-29,,0.5,0.6,0.9,0.26765942573547363
particle_swarm_optimization,,step,50,,,[-4.20229257 -4.42200456 -5.08229445 -4.62628496 -3.03961013],-20.0,,0.5,0.6,0.9,0.3499736785888672
particle_swarm_optimization,,quartic,50,,,"[-0.03994833  0.34778866 -0.30581391  0.13781176 -0.07692503  0.12752442
 -0.26774589  0.0897555  -0.03865586  0.2981012   0.16430461  0.52133888
 -0.13397883  0.24087306 -0.15482583  0.12891811 -0.14476749  0.06519216
  0.29548311 -0.18761242  0.12885331  0.3424742   0.03836111  0.09213829
  0.0349537   0.25433876  0.31845217  0.06413314 -0.1509061   0.18310458]",-19.59122015813163,,0.5,0.6,0.9,1.6462740898132324
particle_swarm_optimization,,foxholes,50,,,[-31.97833245 -31.97833549],0.9980038377944496,,0.5,0.6,0.9,1.258742094039917
particle_swarm_optimization,,schwefel,50,,,"[ 411.15199897  193.95267902 -303.90210306  182.92759938 -279.44546755
  415.70074776  222.6603962   430.8886169   221.85783116 -165.69300595]",1815.854599879105,,0.5,0.6,0.9,0.6419343948364258
particle_swarm_optimization,,rastrigin,50,,,"[ 1.98991223e+00  1.17197975e-09  9.94958635e-01 -3.15627980e-09
  3.76481682e-11 -1.11117572e-09  9.94958641e-01 -9.94958635e-01
 -9.94958638e-01  9.94958635e-01  8.64746323e-10  9.94958640e-01
 -9.94958638e-01  4.78838492e-09 -9.96395615e-11  3.09652212e-09
 -9.94958638e-01 -1.44022641e-09 -9.21136275e-10 -2.29348154e-11]",11.939503647300427,,0.5,0.6,0.9,1.0809593200683594
particle_swarm_optimization,,griewangk,50,,,"[-6.28004477e+00  4.43844371e+00  2.66898829e-09 -6.27064188e+00
  7.00729365e+00  9.94899904e-09 -1.59773010e-08 -3.45580730e-09
  1.86858016e-09 -9.88515747e+00]",0.06150193241973012,,0.5,0.6,0.9,0.6731417179107666
particle_swarm_optimization,,sphere,50,,,[2.02967881e-163 1.06647967e-162],0.0,,0.5,0.7,0.3,0.24586939811706543
particle_swarm_optimization,,rosenbrock,50,,,[0.98428847 0.96877853],0.0002470569735641131,,0.5,0.7,0.3,0.25174975395202637
particle_swarm_optimization,,step,50,,,[-5.01172719 -4.49019802 -1.27705742 -1.30606705 -5.03088421],-16.0,,0.5,0.7,0.3,0.3325381278991699
particle_swarm_optimization,,quartic,50,,,"[ 0.74677237 -0.26630709  0.09803848  0.1920373  -0.00524533 -0.22954906
  0.24337588  0.10786378  0.42591962  0.10090134  0.39059916  0.52462037
  0.14801639  0.19398765 -0.466404   -0.12928596 -0.20641229 -0.24484437
  0.73163124  0.13314052 -0.46921948  0.17314825 -0.13812821 -0.15974581
 -0.33325191 -0.33838262 -0.11137684  0.12329357 -0.0083883  -0.11235321]",-13.299661264321543,,0.5,0.7,0.3,1.630392074584961
particle_swarm_optimization,,foxholes,50,,,[-15.98642225 -31.9703376 ],1.9920309002207162,,0.5,0.7,0.3,1.240631103515625
particle_swarm_optimization,,schwefel,50,,,"[-124.0708091    65.46082805 -302.64360858 -303.65026501  423.80089077
  -25.77664551  -32.59290997  420.85903687  204.12698598 -303.24609604]",2021.4214317515402,,0.5,0.7,0.3,0.5900850296020508
particle_swarm_optimization,,rastrigin,50,,,"[ 0.01488654  1.00687835  1.99326526 -0.01740044  1.9984167  -3.09494775
  0.986387   -0.33588376  2.01359095  0.90938548  1.02057146 -3.01027968
 -1.01317112  0.99123836  1.02670605 -0.01559759 -0.97278479  2.2155219
 -0.99507374 -0.75745348]",81.62595775766626,,0.5,0.7,0.3,1.0660345554351807
particle_swarm_optimization,,griewangk,50,,,"[-24.27574661  -8.15330366 -29.11993579 -16.76224827 -21.75280598
  -2.36332134  51.93728716  -8.42402226  -0.67220092  -2.61087566]",2.2273973157026963,,0.5,0.7,0.3,0.6704103946685791
particle_swarm_optimization,,sphere,50,,,[-8.83039910e-163  5.71009084e-163],0.0,,0.5,0.7,0.4,0.24280905723571777
particle_swarm_optimization,,rosenbrock,50,,,[1. 1.],0.0,,0.5,0.7,0.4,0.24698233604431152
particle_swarm_optimization,,step,50,,,[-5.04548751 -5.02430825 -3.01331913 -2.22590284 -5.0008351 ],-20.0,,0.5,0.7,0.4,0.33440518379211426
particle_swarm_optimization,,quartic,50,,,"[ 0.16370667  0.06528562  0.14151195  0.33040555  0.38710637 -0.72803159
  0.69057369  0.32091155  0.62536771  0.35001238  0.47744308  0.28617567
  0.43134266 -0.06588354 -0.32225615  0.17779356 -0.07106674  0.53194811
  0.4902861  -0.11837614 -0.59327261  0.25473361 -0.2843818  -0.08020478
  0.50458034 -0.02654714  0.36416913  0.06090821  0.20248035 -0.33116742]",-7.904702202407505,,0.5,0.7,0.4,1.6295876502990723
particle_swarm_optimization,,foxholes,50,,,[-15.98642233 -31.97033502],1.9920309002207157,,0.5,0.7,0.4,1.240018367767334
particle_swarm_optimization,,schwefel,50,,,"[-302.4400776    66.71046791 -303.00452086 -303.06675688  420.80125952
  -24.70210174  -25.09199215  421.04494343  203.44791707 -300.5318569 ]",1837.096129182914,,0.5,0.7,0.4,0.5904617309570312
particle_swarm_optimization,,rastrigin,50,,,"[-2.67707352e-02  1.97752145e+00  2.97225837e+00 -9.61956832e-01
  1.98358591e+00 -2.02889843e+00  1.99287067e+00  9.36043718e-01
  1.99733531e+00  2.00790108e+00  1.96861601e+00 -2.96775446e+00
 -1.99638402e+00  1.01141438e+00  4.18175856e-03  2.22640811e-03
 -1.00047243e+00  3.98355100e+00 -1.97041999e+00 -9.91500708e-01]",76.40293236804554,,0.5,0.7,0.4,1.0639286041259766
particle_swarm_optimization,,griewangk,50,,,"[ 28.15147299  -0.04940483 -21.59362551   0.07818204 -20.91486322
   7.78593138 -24.74833807  -0.2833135    9.19013394   9.8724059 ]",0.6653470688700805,,0.5,0.7,0.4,0.670499324798584
particle_swarm_optimization,,sphere,50,,,[ 2.21595086e-150 -2.51763912e-149],6.387611113183923e-298,,0.5,0.7,0.5,0.23633861541748047
